"DATE_BLOCK_NUM","MES","ITEM_ID","SUM_PRICE","SUM_COUNT","TOTAL"
21,01/10/14,11102,"798","2","1596"
20,01/09/14,6989,"299","1","299"
21,01/10/14,5762,"10760","4","43040"
22,01/11/14,1701,"1199","1","1199"
21,01/10/14,10508,"299","1","299"
20,01/09/14,8949,"428.54","3","1285.62"
21,01/10/14,18882,"298","2","596"
21,01/10/14,21100,"3637","3","10911"
21,01/10/14,20963,"58","1","58"
20,01/09/14,2235,"1197","3","3591"
20,01/09/14,9480,"74","1","74"
21,01/10/14,1134,"4197","3","12591"
21,01/10/14,4356,"9996","4","39984"
20,01/09/14,11680,"398","2","796"
21,01/10/14,5160,"6995","3","20985"
21,01/10/14,2555,"1149","1","1149"
21,01/10/14,9379,"109","1","109"
20,01/09/14,2457,"299","1","299"
20,01/09/14,5646,"298","1","298"
20,01/09/14,19631,"447","3","1341"
20,01/09/14,19177,"398","2","796"
20,01/09/14,680,"172","1","172"
20,01/09/14,299,"216","2","432"
20,01/09/14,490,"188","1","188"
20,01/09/14,2334,"499","1","499"
21,01/10/14,16885,"178.02","2","356.04"
20,01/09/14,12863,"298","1","298"
20,01/09/14,12128,"279","2","558"
21,01/10/14,10831,"149","1","149"
22,01/11/14,20446,"3999","1","3999"
20,01/09/14,20946,"672.05","3","2016.15"
20,01/09/14,19307,"999","1","999"
21,01/10/14,1454,"1398","2","2796"
22,01/11/14,11273,"125","5","625"
22,01/11/14,18777,"598","2","1196"
21,01/10/14,11416,"398","2","796"
21,01/10/14,5975,"299","1","299"
20,01/09/14,10546,"998","2","1996"
22,01/11/14,4033,"1398","1","1398"
21,01/10/14,19493,"1549","1","1549"
20,01/09/14,10459,"58","1","58"
21,01/10/14,4020,"1449","1","1449"
20,01/09/14,4139,"7200","11","79200"
20,01/09/14,2752,"895","8","7160"
20,01/09/14,2932,"99","1","99"
20,01/09/14,1854,"5594","6","33564"
21,01/10/14,13977,"58","1","58"
21,01/10/14,17131,"698","1","698"
20,01/09/14,3252,"299","1","299"
20,01/09/14,3155,"1620","1","1620"
21,01/10/14,12406,"98","1","98"
21,01/10/14,15738,"599","2","1198"
21,01/10/14,13615,"199","1","199"
21,01/10/14,9781,"1197","3","3591"
20,01/09/14,6977,"897","3","2691"
20,01/09/14,5370,"1999","1","1999"
20,01/09/14,4757,"30","1","30"
20,01/09/14,10582,"198","2","396"
23,01/12/14,11720,"298","2","596"
23,01/12/14,16620,"499","1","499"
20,01/09/14,2895,"699","1","699"
20,01/09/14,14205,"145","1","145"
20,01/09/14,16805,"290","1","290"
21,01/10/14,149,"747","3","2241"
22,01/11/14,16955,"398","2","796"
22,01/11/14,5411,"49","1","49"
22,01/11/14,6151,"100","2","200"
22,01/11/14,10737,"149","1","149"
22,01/11/14,21563,"1199","1","1199"
23,01/12/14,14361,"349","1","349"
22,01/11/14,19039,"1699","1","1699"
23,01/12/14,13754,"4336.91","28","121433.48"
22,01/11/14,11112,"399","1","399"
22,01/11/14,10596,"299","1","299"
23,01/12/14,7671,"5995","5","29975"
23,01/12/14,10121,"198","2","396"
22,01/11/14,3581,"499","1","499"
22,01/11/14,4173,"8700","3","26100"
23,01/12/14,4311,"6499","1","6499"
23,01/12/14,10521,"998","1","998"
22,01/11/14,832,"1794","7","12558"
22,01/11/14,3195,"240","1","240"
22,01/11/14,13460,"3147","3","9441"
23,01/12/14,14510,"149","1","149"
23,01/12/14,20478,"4798","2","9596"
22,01/11/14,13599,"299","1","299"
22,01/11/14,14893,"299","1","299"
22,01/11/14,15843,"199","1","199"
22,01/11/14,21541,"58","1","58"
22,01/11/14,12770,"399","1","399"
21,01/10/14,10171,"58","1","58"
23,01/12/14,12669,"199","1","199"
23,01/12/14,3626,"598","2","1196"
23,01/12/14,17714,"6800","9","61200"
22,01/11/14,8799,"149","1","149"
22,01/11/14,14363,"498","2","996"
22,01/11/14,16491,"99","1","99"
22,01/11/14,7544,"135","2","270"
23,01/12/14,5057,"6596","4","26384"
22,01/11/14,15,"58","1","58"
22,01/11/14,689,"136","1","136"
22,01/11/14,6456,"2796","4","11184"
22,01/11/14,16152,"569","1","569"
22,01/11/14,8516,"688","5","3440"
21,01/10/14,14523,"28","1","28"
22,01/11/14,512,"100","1","100"
22,01/11/14,2686,"799","1","799"
22,01/11/14,16798,"290","1","290"
22,01/11/14,16376,"208","1","208"
22,01/11/14,2432,"278","1","278"
22,01/11/14,1380,"2691","10","26910"
22,01/11/14,1506,"2574","6","15444"
22,01/11/14,10224,"299","1","299"
23,01/12/14,7,"28","1","28"
23,01/12/14,7967,"21634","359","7766606"
23,01/12/14,21353,"10798.44","2","21596.88"
23,01/12/14,11532,"549","1","549"
23,01/12/14,19299,"999","1","999"
23,01/12/14,19344,"1600","4","6400"
23,01/12/14,6927,"499","1","499"
23,01/12/14,4927,"1490","1","1490"
23,01/12/14,4917,"799","1","799"
23,01/12/14,6976,"5489","13","71357"
23,01/12/14,9466,"480","2","960"
23,01/12/14,2693,"1497","3","4491"
23,01/12/14,2418,"798","2","1596"
23,01/12/14,2922,"99","1","99"
23,01/12/14,6097,"399","1","399"
23,01/12/14,6456,"4893","7","34251"
23,01/12/14,7763,"15","1","15"
23,01/12/14,6980,"2994","6","17964"
23,01/12/14,21630,"398","2","796"
23,01/12/14,21773,"3198","2","6396"
23,01/12/14,3397,"99","1","99"
23,01/12/14,3035,"299","1","299"
23,01/12/14,7759,"7","1","7"
23,01/12/14,869,"456","2","912"
23,01/12/14,15179,"4158","2","8316"
23,01/12/14,42,"598","2","1196"
23,01/12/14,4483,"3500","10","35000"
23,01/12/14,4764,"570","7","3990"
23,01/12/14,1518,"76","2","152"
23,01/12/14,688,"2992","13","38896"
23,01/12/14,1852,"25186","24","604464"
23,01/12/14,1789,"598","2","1196"
21,01/10/14,19319,"2070","3","6210"
20,01/09/14,11312,"558","2","1116"
20,01/09/14,14720,"149","1","149"
30,01/07/15,18835,"1341","9","12069"
30,01/07/15,18017,"1495","5","7475"
33,01/10/15,4478,"52442.05","45","2359892.25"
33,01/10/15,13464,"98457","58","5710506"
32,01/09/15,3444,"143834.29","227","32650383.83"
32,01/09/15,3459,"2599","1","2599"
32,01/09/15,3442,"99438.54","110","10938239.4"
32,01/09/15,20093,"3588","12","43056"
32,01/09/15,6351,"4939","11","54329"
32,01/09/15,6353,"798","2","1596"
32,01/09/15,6625,"8991","9","80919"
32,01/09/15,6265,"1549","1","1549"
32,01/09/15,13218,"20119","32","643808"
32,01/09/15,13219,"299","1","299"
32,01/09/15,13233,"15389","26","400114"
32,01/09/15,2035,"27488.01","11","302368.11"
33,01/10/15,17011,"29652","50","1482600"
33,01/10/15,17660,"77974","26","2027324"
33,01/10/15,16787,"39881","19","757739"
33,01/10/15,16788,"67063","34","2280142"
32,01/09/15,16138,"14259","22","313698"
32,01/09/15,13340,"17733.12","51","904389.12"
33,01/10/15,13208,"10542.02","19","200298.38"
33,01/10/15,20303,"20891.05","53","1107225.65"
33,01/10/15,15692,"2443","7","17101"
30,01/07/15,7541,"699","2","1398"
32,01/09/15,18690,"199","1","199"
32,01/09/15,18623,"2792","8","22336"
32,01/09/15,18201,"1046.04","3","3138.12"
32,01/09/15,18344,"2290","10","22900"
33,01/10/15,13824,"6689","42","280938"
33,01/10/15,11953,"4154","27","112158"
33,01/10/15,12512,"3143","7","22001"
30,01/07/15,4837,"15794","56","884464"
30,01/07/15,13893,"1519","7","10633"
33,01/10/15,15045,"57004.05","85","4845344.25"
33,01/10/15,10551,"9568","35","334880"
33,01/10/15,11186,"7164","37","265068"
30,01/07/15,6926,"14653","76","1113628"
30,01/07/15,6516,"499","1","499"
30,01/07/15,2269,"30938","67","2072846"
30,01/07/15,2639,"4729.08","11","52019.88"
30,01/07/15,3723,"420","4","1680"
30,01/07/15,3860,"500","5","2500"
30,01/07/15,3525,"199","1","199"
30,01/07/15,3453,"899","1","899"
30,01/07/15,10914,"2519","11","27709"
30,01/07/15,11070,"3493","5","17465"
30,01/07/15,8888,"2519","11","27709"
30,01/07/15,10659,"74488.45","101","7523333.45"
30,01/07/15,22091,"3688","30","110640"
30,01/07/15,10778,"2396","4","9584"
30,01/07/15,5837,"13454.5","62","834179"
30,01/07/15,3076,"47960","43","2062280"
23,01/12/14,3692,"3897","3","11691"
30,01/07/15,14396,"7594.3","28","212640.4"
30,01/07/15,1670,"4491","9","40419"
30,01/07/15,4334,"29773","51","1518423"
30,01/07/15,4052,"45973.2","26","1195303.2"
23,01/12/14,15712,"99","1","99"
23,01/12/14,14257,"149","1","149"
30,01/07/15,13343,"1350","14","18900"
30,01/07/15,5903,"25485","15","382275"
30,01/07/15,9089,"2519","11","27709"
30,01/07/15,7879,"34019","10","340190"
30,01/07/15,13122,"32295.02","22","710490.44"
30,01/07/15,17931,"5083","17","86411"
30,01/07/15,18696,"1796","4","7184"
30,01/07/15,16170,"25986.01","13","337818.13"
30,01/07/15,13701,"6855.02","8","54840.16"
30,01/07/15,10553,"5434.04","14","76076.56"
30,01/07/15,10277,"220","2","440"
30,01/07/15,12516,"2694","6","16164"
30,01/07/15,13138,"1196","4","4784"
30,01/07/15,21620,"1794","6","10764"
30,01/07/15,20224,"1996","4","7984"
30,01/07/15,20218,"804","6","4824"
30,01/07/15,20613,"39558.06","36","1424090.16"
30,01/07/15,20644,"7495.02","3","22485.06"
30,01/07/15,14526,"1495","5","7475"
30,01/07/15,10738,"99","1","99"
30,01/07/15,16159,"11985","15","179775"
30,01/07/15,1686,"3012","9","27108"
30,01/07/15,4807,"798","2","1596"
30,01/07/15,1046,"1998","2","3996"
30,01/07/15,1101,"1323","5","6615"
30,01/07/15,21733,"824","7","5768"
30,01/07/15,20611,"26988","12","323856"
30,01/07/15,8119,"5799","1","5799"
30,01/07/15,3652,"687","3","2061"
30,01/07/15,11030,"1241","9","11169"
30,01/07/15,8615,"2782","14","38948"
30,01/07/15,9246,"31500","60","1890000"
32,01/09/15,14147,"299","1","299"
32,01/09/15,14247,"2642","12","31704"
32,01/09/15,14957,"8878","31","275218"
32,01/09/15,12935,"6199","19","117781"
32,01/09/15,15854,"21797","26","566722"
32,01/09/15,7894,"150889.93","72","10864074.96"
32,01/09/15,1495,"9979.05","20","199581"
23,01/12/14,11329,"249","1","249"
31,01/08/15,5051,"2792","8","22336"
31,01/08/15,6405,"1351.13","5","6755.65"
31,01/08/15,7003,"17232.13","59","1016695.67"
31,01/08/15,2635,"3490","10","34900"
31,01/08/15,2946,"16575.45","35","580140.75"
31,01/08/15,15512,"14388","12","172656"
31,01/08/15,19659,"16624.71","43","714862.53"
30,01/07/15,18441,"3038","12","36456"
31,01/08/15,4382,"158","2","316"
31,01/08/15,1496,"83953.54","86","7220004.44"
31,01/08/15,21968,"22776","22","501072"
31,01/08/15,2808,"75673.65","53","4010703.45"
31,01/08/15,10337,"1690","10","16900"
31,01/08/15,10485,"17915","45","806175"
31,01/08/15,15240,"31746.01","55","1746030.55"
30,01/07/15,16470,"79","1","79"
31,01/08/15,15041,"5997","3","17991"
30,01/07/15,15503,"6588.02","10","65880.2"
31,01/08/15,5675,"50584.61","293","14821290.73"
31,01/08/15,7787,"799","1","799"
31,01/08/15,16366,"416","2","832"
31,01/08/15,15076,"399","1","399"
31,01/08/15,15510,"3597","3","10791"
31,01/08/15,9495,"891","9","8019"
31,01/08/15,11252,"7004.38","16","112070.08"
31,01/08/15,11576,"1485","15","22275"
31,01/08/15,10353,"11597","4","46388"
31,01/08/15,10660,"28578","22","628716"
31,01/08/15,17400,"845","5","4225"
31,01/08/15,16586,"2388.62","10","23886.2"
31,01/08/15,13302,"12857","24","308568"
31,01/08/15,975,"4188","12","50256"
30,01/07/15,16536,"597","3","1791"
30,01/07/15,15585,"1192","8","9536"
31,01/08/15,15392,"6232","9","56088"
31,01/08/15,1090,"6487","13","84331"
31,01/08/15,1727,"249","1","249"
30,01/07/15,9013,"1849","1","1849"
30,01/07/15,19800,"3990","10","39900"
30,01/07/15,19970,"12795.01","4","51180.04"
30,01/07/15,12214,"15995.07","5","79975.35"
30,01/07/15,12664,"1495","5","7475"
30,01/07/15,1099,"1043","7","7301"
31,01/08/15,8363,"1493.82","8","11950.56"
31,01/08/15,8296,"995","5","4975"
30,01/07/15,3027,"11996","4","47984"
30,01/07/15,20487,"2398.01","1","2398.01"
30,01/07/15,20519,"1399","1","1399"
31,01/08/15,18133,"79","1","79"
31,01/08/15,18494,"3475.78","11","38233.58"
31,01/08/15,3029,"5996.05","4","23984.2"
31,01/08/15,2883,"8338.17","10","83381.7"
31,01/08/15,14757,"787.05","8","6296.4"
31,01/08/15,18044,"4186","16","66976"
31,01/08/15,17568,"518","2","1036"
31,01/08/15,16191,"1497","3","4491"
31,01/08/15,16182,"41737","23","959951"
31,01/08/15,18277,"392","4","1568"
31,01/08/15,12091,"5489","9","49401"
31,01/08/15,12134,"21361.67","59","1260338.53"
31,01/08/15,13851,"865.96","7","6061.72"
31,01/08/15,13881,"26702.04","42","1121485.68"
31,01/08/15,13717,"14670.4","77","1129620.8"
31,01/08/15,13722,"9572","39","373308"
31,01/08/15,13040,"1490","10","14900"
31,01/08/15,13951,"1996","4","7984"
31,01/08/15,4051,"34494.01","26","896844.26"
31,01/08/15,13104,"8778","22","193116"
31,01/08/15,11488,"398","2","796"
31,01/08/15,5243,"20378.3","24","489079.2"
31,01/08/15,4896,"155159","28","4344452"
30,01/07/15,8061,"9592","8","76736"
30,01/07/15,12781,"745","5","3725"
30,01/07/15,13216,"4748.01","13","61724.13"
31,01/08/15,10518,"5586","14","78204"
31,01/08/15,20392,"10995","5","54975"
31,01/08/15,20041,"9157.05","28","256397.4"
30,01/07/15,5047,"1549","1","1549"
31,01/08/15,11484,"693","7","4851"
31,01/08/15,11058,"61309.05","86","5272578.3"
31,01/08/15,10726,"5201.68","14","72823.52"
31,01/08/15,13243,"3796","4","15184"
31,01/08/15,22105,"1333.34","7","9333.38"
30,01/07/15,13517,"7770","3","23310"
30,01/07/15,10513,"7495","5","37475"
30,01/07/15,1450,"1999","1","1999"
31,01/08/15,7203,"597","3","1791"
30,01/07/15,20233,"687","3","2061"
30,01/07/15,4337,"6997.01","2","13994.02"
31,01/08/15,15267,"3747","4","14988"
31,01/08/15,2035,"51982","19","987658"
30,01/07/15,10487,"916","4","3664"
30,01/07/15,14891,"4197","3","12591"
31,01/08/15,1389,"54541.12","36","1963480.32"
30,01/07/15,20392,"19790.05","9","178110.45"
30,01/07/15,20350,"18182.04","14","254548.56"
30,01/07/15,14278,"699","1","699"
30,01/07/15,16376,"208","1","208"
30,01/07/15,16807,"790","1","790"
30,01/07/15,20515,"13793.01","6","82758.06"
30,01/07/15,1534,"16237","13","211081"
30,01/07/15,18322,"2100","11","23100"
30,01/07/15,20739,"2495","6","14970"
30,01/07/15,20604,"11993.01","6","71958.06"
30,01/07/15,7206,"1791","9","16119"
30,01/07/15,20735,"1996","4","7984"
30,01/07/15,7166,"25.89","1","25.89"
30,01/07/15,19050,"3894","6","23364"
30,01/07/15,6994,"8997","3","26991"
30,01/07/15,9012,"1596","4","6384"
30,01/07/15,8204,"3591","9","32319"
30,01/07/15,13726,"392","5","1960"
30,01/07/15,17427,"398","2","796"
30,01/07/15,22016,"1194","6","7164"
30,01/07/15,14333,"3897","3","11691"
30,01/07/15,16032,"5662.67","14","79277.38"
33,01/10/15,11431,"348","6","2088"
33,01/10/15,4390,"5998","2","11996"
33,01/10/15,6308,"6279","21","131859"
30,01/07/15,7004,"1196","4","4784"
33,01/10/15,18129,"8019","21","168399"
33,01/10/15,5605,"5592","8","44736"
32,01/09/15,17887,"5087","13","66131"
32,01/09/15,1467,"23796.33","40","951853.2"
32,01/09/15,4964,"16771.05","14","234794.7"
32,01/09/15,4904,"7182","18","129276"
32,01/09/15,19405,"4389","11","48279"
32,01/09/15,15262,"13178","23","303094"
32,01/09/15,13685,"9032","8","72256"
30,01/07/15,3328,"8376","12","100512"
30,01/07/15,14101,"3143","8","25144"
30,01/07/15,11184,"1603","7","11221"
33,01/10/15,14274,"9576","25","239400"
33,01/10/15,17963,"1647","3","4941"
33,01/10/15,18320,"1374","6","8244"
33,01/10/15,17420,"2786","15","41790"
33,01/10/15,4052,"24985","15","374775"
33,01/10/15,3753,"6805","17","115685"
32,01/09/15,15548,"1290","6","7740"
32,01/09/15,14442,"1794","6","10764"
32,01/09/15,2861,"34711.68","25","867792"
32,01/09/15,2863,"9587.23","12","115046.76"
32,01/09/15,11913,"7633","17","129761"
32,01/09/15,12912,"14851","30","445530"
30,01/07/15,16888,"198","2","396"
32,01/09/15,20532,"5398","2","10796"
33,01/10/15,8686,"3893","17","66181"
33,01/10/15,20219,"507","3","1521"
32,01/09/15,15806,"7689","11","84579"
32,01/09/15,13881,"21383.71","34","727046.14"
32,01/09/15,12498,"996","4","3984"
30,01/07/15,14290,"249","1","249"
30,01/07/15,18590,"149","1","149"
30,01/07/15,18208,"249","1","249"
32,01/09/15,1544,"78372","39","3056508"
32,01/09/15,6156,"495","5","2475"
32,01/09/15,6615,"3996","4","15984"
33,01/10/15,9863,"2706.11","13","35179.43"
33,01/10/15,16785,"599","1","599"
33,01/10/15,42,"299","1","299"
33,01/10/15,15885,"11997","3","35991"
32,01/09/15,8555,"960","4","3840"
32,01/09/15,11921,"17402","34","591668"
30,01/07/15,7031,"799","1","799"
30,01/07/15,15164,"3897","3","11691"
30,01/07/15,15794,"1099","1","1099"
30,01/07/15,10436,"999","1","999"
30,01/07/15,11698,"98","1","98"
33,01/10/15,15364,"549","1","549"
33,01/10/15,7893,"187620.05","65","12195303.25"
32,01/09/15,5899,"498","1","498"
32,01/09/15,4873,"31478.05","21","661039.05"
32,01/09/15,22164,"4941","9","44469"
30,01/07/15,349,"80","1","80"
30,01/07/15,12440,"332","1","332"
30,01/07/15,16537,"1349","1","1349"
30,01/07/15,12208,"2394","3","7182"
30,01/07/15,18205,"858","3","2574"
30,01/07/15,4371,"498","1","498"
32,01/09/15,5862,"698","1","698"
32,01/09/15,21442,"1196","4","4784"
32,01/09/15,21835,"9342","8","74736"
31,01/08/15,13151,"2753.63","14","38550.82"
30,01/07/15,17764,"995","5","4975"
30,01/07/15,11985,"444","3","1332"
30,01/07/15,5674,"1497","3","4491"
33,01/10/15,21562,"3435","15","51525"
33,01/10/15,5473,"9595","5","47975"
33,01/10/15,5063,"8645","5","43225"
33,01/10/15,4707,"5398","2","10796"
30,01/07/15,18185,"1196","4","4784"
30,01/07/15,18258,"199","1","199"
30,01/07/15,9468,"1148","3","3444"
30,01/07/15,21436,"236","1","236"
32,01/09/15,3528,"13520","8","108160"
33,01/10/15,20617,"9995","5","49975"
33,01/10/15,975,"3839","11","42229"
33,01/10/15,10327,"5083","17","86411"
30,01/07/15,2917,"99","1","99"
30,01/07/15,12467,"7198","2","14396"
32,01/09/15,7235,"3278","11","36058"
32,01/09/15,6028,"2799","1","2799"
32,01/09/15,20036,"3192","8","25536"
33,01/10/15,15458,"8629","11","94919"
33,01/10/15,787,"10500","27","283500"
33,01/10/15,1846,"52756","45","2374020"
33,01/10/15,2799,"13841","28","387548"
33,01/10/15,1099,"298","2","596"
33,01/10/15,19291,"8991","9","80919"
33,01/10/15,2063,"6993","7","48951"
30,01/07/15,506,"198","2","396"
30,01/07/15,398,"349","1","349"
30,01/07/15,16204,"2799","1","2799"
30,01/07/15,8275,"598","2","1196"
32,01/09/15,978,"6218.08","21","130579.68"
33,01/10/15,15438,"8392","8","67136"
31,01/08/15,13399,"260173.44","22","5723815.68"
30,01/07/15,2532,"2599","1","2599"
32,01/09/15,17978,"2802","17","47634"
32,01/09/15,16031,"1998","2","3996"
32,01/09/15,15552,"23398.28","25","584957"
32,01/09/15,16239,"2236.08","3","6708.24"
32,01/09/15,15785,"5681","19","107939"
32,01/09/15,7613,"250","1","250"
33,01/10/15,4335,"8394","6","50364"
33,01/10/15,5912,"6497","3","19491"
33,01/10/15,5904,"998","1","998"
33,01/10/15,16624,"299","1","299"
30,01/07/15,142,"897","3","2691"
30,01/07/15,17482,"2495","5","12475"
32,01/09/15,2778,"297","3","891"
32,01/09/15,15402,"15806","14","221284"
32,01/09/15,15213,"16983","18","305694"
32,01/09/15,17987,"894","6","5364"
32,01/09/15,21135,"1299","1","1299"
32,01/09/15,2853,"2997","3","8991"
32,01/09/15,2081,"3098","2","6196"
31,01/08/15,8961,"1521","9","13689"
31,01/08/15,12705,"2189","11","24079"
31,01/08/15,20630,"83725","35","2930375"
31,01/08/15,10429,"9429","22","207438"
30,01/07/15,5550,"598","2","1196"
31,01/08/15,19986,"14990","10","149900"
31,01/08/15,15336,"998.97","7","6992.79"
31,01/08/15,3896,"2443","7","17101"
30,01/07/15,5439,"399","1","399"
31,01/08/15,13619,"1938.91","7","13572.37"
31,01/08/15,12860,"875.03","9","7875.27"
31,01/08/15,12840,"507","3","1521"
31,01/08/15,3219,"1470","3","4410"
31,01/08/15,4747,"60","1","60"
31,01/08/15,19698,"148","1","148"
31,01/08/15,18995,"176.49","1","176.49"
31,01/08/15,11931,"7689","11","84579"
31,01/08/15,12216,"3200","2","6400"
31,01/08/15,7252,"5320","11","58520"
31,01/08/15,7524,"774.49","3","2323.47"
31,01/08/15,16247,"27110.32","32","867530.24"
31,01/08/15,2356,"2890","5","14450"
31,01/08/15,4361,"3396","2","6792"
31,01/08/15,7498,"2792","8","22336"
31,01/08/15,7256,"1745","5","8725"
31,01/08/15,10552,"4194","6","25164"
31,01/08/15,1789,"2691","11","29601"
31,01/08/15,833,"1050","8","8400"
31,01/08/15,20829,"9495","5","47475"
30,01/07/15,15633,"798","2","1596"
30,01/07/15,4038,"249","1","249"
31,01/08/15,12696,"1845","5","9225"
31,01/08/15,13095,"500","1","500"
31,01/08/15,17225,"1145","5","5725"
31,01/08/15,12544,"1145","5","5725"
31,01/08/15,19305,"2997","3","8991"
31,01/08/15,7056,"2185.32","4","8741.28"
31,01/08/15,4442,"196","2","392"
30,01/07/15,2971,"296","2","592"
31,01/08/15,3897,"1596","4","6384"
31,01/08/15,16174,"2397","3","7191"
31,01/08/15,11266,"240.28","5","1201.4"
30,01/07/15,10168,"229","1","229"
30,01/07/15,18211,"56","2","112"
31,01/08/15,20825,"4197","3","12591"
31,01/08/15,19816,"2996","4","11984"
31,01/08/15,1830,"1198","2","2396"
31,01/08/15,18724,"792","8","6336"
30,01/07/15,11083,"499","1","499"
31,01/08/15,6689,"1798","2","3596"
31,01/08/15,12028,"440.74","5","2203.7"
31,01/08/15,11324,"154.07","1","154.07"
31,01/08/15,7384,"3745","5","18725"
31,01/08/15,17889,"949","1","949"
30,01/07/15,9831,"99","1","99"
31,01/08/15,6445,"99","1","99"
31,01/08/15,4848,"2396","4","9584"
31,01/08/15,10180,"249","1","249"
30,01/07/15,8459,"976.08","3","2928.24"
31,01/08/15,14252,"1145","5","5725"
31,01/08/15,14041,"118","2","236"
31,01/08/15,20660,"5596","4","22384"
30,01/07/15,21864,"449","1","449"
30,01/07/15,11085,"198","1","198"
31,01/08/15,10970,"169","1","169"
31,01/08/15,11807,"149","1","149"
32,01/09/15,11160,"5592","8","44736"
33,01/10/15,3342,"17493","7","122451"
33,01/10/15,3842,"19593","7","137151"
33,01/10/15,2877,"32185.28","11","354038.08"
33,01/10/15,7948,"11198","1","11198"
32,01/09/15,4669,"2093","7","14651"
33,01/10/15,15489,"12639","11","139029"
33,01/10/15,15854,"15462","18","278316"
31,01/08/15,13056,"1014","7","7098"
33,01/10/15,19893,"2245","5","11225"
33,01/10/15,11498,"5572","28","156016"
32,01/09/15,10378,"1521","9","13689"
32,01/09/15,7398,"3839","11","42229"
32,01/09/15,3054,"20182.96","9","181646.64"
33,01/10/15,17322,"845","5","4225"
33,01/10/15,2293,"31960","40","1278400"
33,01/10/15,6474,"249","1","249"
33,01/10/15,6675,"49383","2","98766"
33,01/10/15,8042,"148","1","148"
33,01/10/15,15027,"5490","12","65880"
33,01/10/15,15812,"2847","3","8541"
33,01/10/15,9118,"100","2","200"
33,01/10/15,19884,"2977","14","41678"
32,01/09/15,70,"3490","10","34900"
32,01/09/15,18148,"2694","6","16164"
32,01/09/15,18445,"1194","6","7164"
32,01/09/15,19037,"4188","12","50256"
33,01/10/15,14308,"7019.23","43","301826.89"
33,01/10/15,20349,"13941","14","195174"
33,01/10/15,6128,"34964","19","664316"
32,01/09/15,15027,"8235","16","131760"
32,01/09/15,18059,"996","4","3984"
32,01/09/15,9359,"1797","3","5391"
32,01/09/15,9493,"138","2","276"
32,01/09/15,16657,"594","6","3564"
33,01/10/15,18047,"1096","4","4384"
32,01/09/15,7256,"1047","3","3141"
32,01/09/15,13616,"3588","12","43056"
32,01/09/15,14470,"1403","5","7015"
32,01/09/15,11468,"298","2","596"
32,01/09/15,10827,"1196","4","4784"
32,01/09/15,12539,"898","2","1796"
32,01/09/15,19337,"1050","3","3150"
33,01/10/15,8525,"1584","1","1584"
33,01/10/15,7908,"5996","4","23984"
32,01/09/15,5038,"29977.6","22","659507.2"
32,01/09/15,13041,"592","6","3552"
32,01/09/15,12812,"149","1","149"
32,01/09/15,10945,"1164.66","4","4658.64"
33,01/10/15,6459,"796","2","1592"
32,01/09/15,9338,"1798","2","3596"
33,01/10/15,20622,"21608.55","19","410562.45"
31,01/08/15,2206,"4352","9","39168"
31,01/08/15,16061,"3997.01","2","7994.02"
32,01/09/15,10273,"987","3","2961"
32,01/09/15,2755,"1848","2","3696"
33,01/10/15,12927,"1584","16","25344"
33,01/10/15,13398,"28794","3","86382"
31,01/08/15,225,"498","2","996"
33,01/10/15,4734,"199","1","199"
33,01/10/15,3406,"47976","48","2302848"
33,01/10/15,21355,"2994","6","17964"
32,01/09/15,9399,"2691","9","24219"
32,01/09/15,8857,"598","2","1196"
31,01/08/15,3099,"2099","1","2099"
32,01/09/15,6073,"2997","3","8991"
32,01/09/15,15170,"3897","3","11691"
32,01/09/15,14643,"2394","6","14364"
33,01/10/15,11973,"232","4","928"
33,01/10/15,11774,"2241","9","20169"
32,01/09/15,16219,"3409.95","8","27279.6"
32,01/09/15,16226,"5995.01","4","23980.04"
32,01/09/15,415,"144","1","144"
32,01/09/15,619,"172","1","172"
31,01/08/15,5065,"458","2","916"
33,01/10/15,11282,"15","1","15"
33,01/10/15,4386,"2995","5","14975"
31,01/08/15,15684,"798","2","1596"
33,01/10/15,5654,"5560","4","22240"
32,01/09/15,10315,"894","6","5364"
32,01/09/15,12479,"2099","1","2099"
32,01/09/15,20951,"1998","2","3996"
32,01/09/15,5837,"2990","10","29900"
31,01/08/15,17544,"2033.02","7","14231.14"
32,01/09/15,16180,"9996","4","39984"
32,01/09/15,13133,"249","1","249"
32,01/09/15,8772,"349","1","349"
32,01/09/15,12226,"99","1","99"
32,01/09/15,13080,"150","1","150"
32,01/09/15,6253,"2599","1","2599"
32,01/09/15,13416,"5593","7","39151"
31,01/08/15,4970,"198","1","198"
33,01/10/15,238,"498","2","996"
33,01/10/15,21761,"6643","7","46501"
33,01/10/15,983,"169","1","169"
32,01/09/15,9534,"1467","3","4401"
32,01/09/15,19040,"1047","3","3141"
32,01/09/15,13535,"596","2","1192"
31,01/08/15,20741,"499","1","499"
31,01/08/15,7920,"996","2","1992"
31,01/08/15,8364,"5547","1","5547"
33,01/10/15,6171,"8997","3","26991"
33,01/10/15,5811,"490","5","2450"
32,01/09/15,14967,"4126","14","57764"
33,01/10/15,18680,"995","5","4975"
33,01/10/15,15705,"699","1","699"
33,01/10/15,16163,"7176","26","186576"
32,01/09/15,10633,"1798","2","3596"
33,01/10/15,11414,"299","1","299"
33,01/10/15,2697,"14691","10","146910"
31,01/08/15,15027,"4392","9","39528"
31,01/08/15,8406,"99","1","99"
33,01/10/15,12543,"1194","6","7164"
33,01/10/15,13041,"297","3","891"
